,american_name,country,lat,long,conf_count,date,cured_count,dead_count,country_2
2172,"San Diego County, CA",United States of America,32.7157,-117.1611,1,2020-02-11,0,0,United States of America
2173,"San Antonio, TX",United States of America,29.4241,-98.4936,0,2020-02-11,0,0,United States of America
2174,Egypt,Egypt,26.0,30.0,0,2020-02-11,0,0,Egypt
2175,Iran,Iran,32.0,53.0,0,2020-02-11,0,0,Iran
2176,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-11,0,0,United States of America
2177,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-11,0,0,United States of America
2178,From Diamond Princess,Australia,35.4437,139.638,0,2020-02-11,0,0,Australia
2179,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-11,0,0,United States of America
2180,Lebanon,Lebanon,33.8547,35.8623,0,2020-02-11,0,0,Lebanon
2181,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-02-11,0,0,United States of America
2182,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-02-11,0,0,United States of America
2183,Iraq,Iraq,33.0,44.0,0,2020-02-11,0,0,Iraq
2184,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-11,0,0,United States of America
2185,Oman,Oman,21.0,57.0,0,2020-02-11,0,0,Oman
2186,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-11,0,0,Afghanistan
2187,Bahrain,Bahrain,26.0275,50.55,0,2020-02-11,0,0,Bahrain
2188,Kuwait,Kuwait,29.5,47.75,0,2020-02-11,0,0,Kuwait
2189,Algeria,Algeria,28.0339,1.6596,0,2020-02-11,0,0,Algeria
2190,Croatia,Croatia,45.1,15.2,0,2020-02-11,0,0,Croatia
2191,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-11,0,0,Switzerland
2192,Austria,Austria,47.5162,14.5501,0,2020-02-11,0,0,Austria
2193,Israel,Israel,31.0,35.0,0,2020-02-11,0,0,Israel
2194,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-11,0,0,Pakistan
2195,Brazil,Brazil,-14.235,-51.9253,0,2020-02-11,0,0,Brazil
2196,Georgia,Georgia,42.3154,43.3569,0,2020-02-11,0,0,Georgia
2197,Greece,Greece,39.0742,21.8243,0,2020-02-11,0,0,Greece
2198,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-11,0,0,North Macedonia
2199,Norway,Norway,60.472,8.4689,0,2020-02-11,0,0,Norway
2200,Romania,Romania,45.9432,24.9668,0,2020-02-11,0,0,Romania
2201,Denmark,Denmark,56.2639,9.5018,0,2020-02-11,0,0,Denmark
2202,Estonia,Estonia,58.5953,25.0136,0,2020-02-11,0,0,Estonia
2203,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-11,0,0,Netherlands
2204,San Marino,San Marino,43.9424,12.4578,0,2020-02-11,0,0,San Marino
2205,Anhui,China,31.8257,117.2264,889,2020-02-12,127,4,China
2206,Beijing,China,40.1824,116.4142,352,2020-02-12,56,3,China
2207,Chongqing,China,30.0572,107.874,518,2020-02-12,102,3,China
2208,Fujian,China,26.0789,117.9874,272,2020-02-12,53,0,China
2209,Gansu,China,36.0611,103.8343,87,2020-02-12,31,2,China
2210,Guangdong,China,23.3417,113.4244,1219,2020-02-12,275,1,China
2211,Guangxi,China,23.8298,108.7881,222,2020-02-12,32,1,China
2212,Guizhou,China,26.8154,106.8748,133,2020-02-12,18,1,China
2213,Hainan,China,19.1959,109.7453,157,2020-02-12,27,4,China
2214,Hebei,China,38.0428,114.5149,251,2020-02-12,54,2,China
2215,Heilongjiang,China,47.861999999999995,127.7615,378,2020-02-12,31,8,China
2216,Henan,China,33.882020000000004,113.61399999999999,1135,2020-02-12,246,8,China
2217,Hubei,China,30.9756,112.2707,33366,2020-02-12,2686,1068,China
2218,Hunan,China,27.6104,111.7088,946,2020-02-12,304,2,China
2219,Inner Mongolia,China,44.0935,113.9448,60,2020-02-12,6,0,China
2220,Jiangsu,China,32.9711,119.455,543,2020-02-12,125,0,China
2221,Jiangxi,China,27.614,115.7221,844,2020-02-12,152,1,China
2222,Jilin,China,43.6661,126.1923,83,2020-02-12,22,1,China
2223,Liaoning,China,41.2956,122.6085,116,2020-02-12,20,1,China
2224,Ningxia,China,37.2692,106.1655,58,2020-02-12,24,0,China
2225,Qinghai,China,35.7452,95.9956,18,2020-02-12,9,0,China
2226,Shaanxi,China,35.1917,108.8701,225,2020-02-12,43,0,China
2227,Shandong,China,36.3427,118.1498,497,2020-02-12,92,2,China
2228,Shanghai,China,31.201999999999998,121.4491,311,2020-02-12,57,1,China
2229,Shanxi,China,37.5777,112.2922,126,2020-02-12,33,0,China
2230,Sichuan,China,30.6171,102.7103,436,2020-02-12,92,1,China
2231,Tianjin,China,39.3054,117.323,112,2020-02-12,11,2,China
2232,Tibet,China,31.6927,88.0924,1,2020-02-12,1,0,China
2233,Xinjiang,China,41.1129,85.2401,59,2020-02-12,3,0,China
2234,Yunnan,China,24.974,101.48700000000001,154,2020-02-12,26,0,China
2235,Zhejiang,China,29.1832,120.0934,1131,2020-02-12,321,0,China
2236,Thailand,Thailand,15.0,101.0,33,2020-02-12,10,0,Thailand
2237,Japan,Japan,36.0,138.0,28,2020-02-12,9,0,Japan
2238,South Korea,South Korea,36.0,128.0,28,2020-02-12,7,0,South Korea
2239,Taiwan,Taiwan,23.7,121.0,18,2020-02-12,1,0,Taiwan
2240,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-12,1,0,United States of America
2241,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-12,2,0,United States of America
2242,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-12,0,0,United States of America
2243,Macau,Macau,22.1667,113.55,10,2020-02-12,2,0,Macau
2244,Hong Kong,Hong Kong,22.3,114.2,50,2020-02-12,1,1,Hong Kong
2245,Singapore,Singapore,1.2833,103.8333,50,2020-02-12,15,0,Singapore
2246,Vietnam,Vietnam,16.0,108.0,15,2020-02-12,6,0,Vietnam
2247,France,France,47.0,2.0,11,2020-02-12,2,0,France
2248,Nepal,Nepal,28.1667,84.25,1,2020-02-12,1,0,Nepal
2249,Malaysia,Malaysia,2.5,112.5,18,2020-02-12,3,0,Malaysia
2250,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-12,0,0,Canada
2251,British Columbia,Canada,49.2827,-123.1207,4,2020-02-12,0,0,Canada
2252,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-12,0,0,United States of America
2253,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-12,0,0,United States of America
2254,New South Wales,Australia,-33.8688,151.2093,4,2020-02-12,2,0,Australia
2255,Victoria,Australia,-37.8136,144.9631,4,2020-02-12,0,0,Australia
2256,Queensland,Australia,-28.0167,153.4,5,2020-02-12,0,0,Australia
2257,Cambodia,Cambodia,11.55,104.9167,1,2020-02-12,1,0,Cambodia
2258,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-12,1,0,Sri Lanka
2259,Germany,Germany,51.0,9.0,16,2020-02-12,0,0,Germany
2260,Finland,Finland,64.0,26.0,1,2020-02-12,1,0,Finland
2261,United Arab Emirates,United Arab Emirates,24.0,54.0,8,2020-02-12,1,0,United Arab Emirates
2262,Philippines,Philippines,13.0,122.0,3,2020-02-12,1,1,Philippines
2263,India,India,21.0,78.0,3,2020-02-12,0,0,India
2264,"London, ON",Canada,42.9849,-81.2453,1,2020-02-12,1,0,Canada
2265,Italy,Italy,43.0,12.0,3,2020-02-12,0,0,Italy
2266,UK,UK,55.0,-3.0,9,2020-02-12,1,0,UK
2267,Russia,Russia,60.0,90.0,2,2020-02-12,2,0,Russia
2268,Sweden,Sweden,63.0,16.0,1,2020-02-12,0,0,Sweden
2269,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-12,0,0,United States of America
2270,Spain,Spain,40.0,-4.0,2,2020-02-12,0,0,Spain
2271,South Australia,Australia,-34.9285,138.6007,2,2020-02-12,0,0,Australia
2272,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-12,0,0,United States of America
2273,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-12,0,0,United States of America
2274,Belgium,Belgium,50.8333,4.0,1,2020-02-12,0,0,Belgium
2275,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-12,0,0,United States of America
2276,Diamond Princess cruise ship,Others,35.4437,139.638,175,2020-02-12,0,0,Others
2277,"San Diego County, CA",United States of America,32.7157,-117.1611,1,2020-02-12,0,0,United States of America
2278,"San Antonio, TX",United States of America,29.4241,-98.4936,0,2020-02-12,0,0,United States of America
2279,Egypt,Egypt,26.0,30.0,0,2020-02-12,0,0,Egypt
2280,Iran,Iran,32.0,53.0,0,2020-02-12,0,0,Iran
2281,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-12,0,0,United States of America
2282,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-12,0,0,United States of America
2283,From Diamond Princess,Australia,35.4437,139.638,0,2020-02-12,0,0,Australia
2284,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-12,0,0,United States of America
2285,Lebanon,Lebanon,33.8547,35.8623,0,2020-02-12,0,0,Lebanon
2286,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-02-12,0,0,United States of America
2287,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-02-12,0,0,United States of America
2288,Iraq,Iraq,33.0,44.0,0,2020-02-12,0,0,Iraq
2289,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-12,0,0,United States of America
2290,Oman,Oman,21.0,57.0,0,2020-02-12,0,0,Oman
2291,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-12,0,0,Afghanistan
2292,Bahrain,Bahrain,26.0275,50.55,0,2020-02-12,0,0,Bahrain
2293,Kuwait,Kuwait,29.5,47.75,0,2020-02-12,0,0,Kuwait
2294,Algeria,Algeria,28.0339,1.6596,0,2020-02-12,0,0,Algeria
2295,Croatia,Croatia,45.1,15.2,0,2020-02-12,0,0,Croatia
2296,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-12,0,0,Switzerland
2297,Austria,Austria,47.5162,14.5501,0,2020-02-12,0,0,Austria
2298,Israel,Israel,31.0,35.0,0,2020-02-12,0,0,Israel
2299,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-12,0,0,Pakistan
2300,Brazil,Brazil,-14.235,-51.9253,0,2020-02-12,0,0,Brazil
2301,Georgia,Georgia,42.3154,43.3569,0,2020-02-12,0,0,Georgia
2302,Greece,Greece,39.0742,21.8243,0,2020-02-12,0,0,Greece
2303,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-12,0,0,North Macedonia
2304,Norway,Norway,60.472,8.4689,0,2020-02-12,0,0,Norway
2305,Romania,Romania,45.9432,24.9668,0,2020-02-12,0,0,Romania
2306,Denmark,Denmark,56.2639,9.5018,0,2020-02-12,0,0,Denmark
2307,Estonia,Estonia,58.5953,25.0136,0,2020-02-12,0,0,Estonia
2308,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-12,0,0,Netherlands
2309,San Marino,San Marino,43.9424,12.4578,0,2020-02-12,0,0,San Marino
2310,Anhui,China,31.8257,117.2264,910,2020-02-13,157,5,China
2311,Beijing,China,40.1824,116.4142,366,2020-02-13,69,3,China
2312,Chongqing,China,30.0572,107.874,529,2020-02-13,128,4,China
2313,Fujian,China,26.0789,117.9874,279,2020-02-13,57,0,China
2314,Gansu,China,36.0611,103.8343,90,2020-02-13,39,2,China
2315,Guangdong,China,23.3417,113.4244,1241,2020-02-13,314,2,China
2316,Guangxi,China,23.8298,108.7881,222,2020-02-13,33,2,China
2317,Guizhou,China,26.8154,106.8748,135,2020-02-13,27,1,China
2318,Hainan,China,19.1959,109.7453,157,2020-02-13,30,4,China
2319,Hebei,China,38.0428,114.5149,265,2020-02-13,68,3,China
2320,Heilongjiang,China,47.861999999999995,127.7615,395,2020-02-13,33,9,China
2321,Henan,China,33.882020000000004,113.61399999999999,1169,2020-02-13,296,10,China
2322,Hubei,China,30.9756,112.2707,48206,2020-02-13,3459,1310,China
2323,Hunan,China,27.6104,111.7088,968,2020-02-13,339,2,China
2324,Inner Mongolia,China,44.0935,113.9448,61,2020-02-13,6,0,China
2325,Jiangsu,China,32.9711,119.455,570,2020-02-13,139,0,China
2326,Jiangxi,China,27.614,115.7221,872,2020-02-13,170,1,China
2327,Jilin,China,43.6661,126.1923,84,2020-02-13,24,1,China
2328,Liaoning,China,41.2956,122.6085,117,2020-02-13,22,1,China
2329,Ningxia,China,37.2692,106.1655,64,2020-02-13,24,0,China
2330,Qinghai,China,35.7452,95.9956,18,2020-02-13,11,0,China
2331,Shaanxi,China,35.1917,108.8701,229,2020-02-13,46,0,China
2332,Shandong,China,36.3427,118.1498,509,2020-02-13,105,2,China
2333,Shanghai,China,31.201999999999998,121.4491,315,2020-02-13,62,1,China
2334,Shanxi,China,37.5777,112.2922,126,2020-02-13,36,0,China
2335,Sichuan,China,30.6171,102.7103,451,2020-02-13,104,1,China
2336,Tianjin,China,39.3054,117.323,119,2020-02-13,21,3,China
2337,Tibet,China,31.6927,88.0924,1,2020-02-13,1,0,China
2338,Xinjiang,China,41.1129,85.2401,63,2020-02-13,6,1,China
2339,Yunnan,China,24.974,101.48700000000001,156,2020-02-13,27,0,China
2340,Zhejiang,China,29.1832,120.0934,1145,2020-02-13,360,0,China
2341,Thailand,Thailand,15.0,101.0,33,2020-02-13,12,0,Thailand
2342,Japan,Japan,36.0,138.0,28,2020-02-13,9,1,Japan
2343,South Korea,South Korea,36.0,128.0,28,2020-02-13,7,0,South Korea
2344,Taiwan,Taiwan,23.7,121.0,18,2020-02-13,1,0,Taiwan
2345,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-13,1,0,United States of America
2346,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-13,2,0,United States of America
2347,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-13,0,0,United States of America
2348,Macau,Macau,22.1667,113.55,10,2020-02-13,3,0,Macau
2349,Hong Kong,Hong Kong,22.3,114.2,53,2020-02-13,1,1,Hong Kong
2350,Singapore,Singapore,1.2833,103.8333,58,2020-02-13,15,0,Singapore
2351,Vietnam,Vietnam,16.0,108.0,16,2020-02-13,7,0,Vietnam
2352,France,France,47.0,2.0,11,2020-02-13,2,0,France
2353,Nepal,Nepal,28.1667,84.25,1,2020-02-13,1,0,Nepal
2354,Malaysia,Malaysia,2.5,112.5,19,2020-02-13,3,0,Malaysia
2355,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-13,0,0,Canada
2356,British Columbia,Canada,49.2827,-123.1207,4,2020-02-13,0,0,Canada
2357,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-13,0,0,United States of America
2358,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-13,0,0,United States of America
2359,New South Wales,Australia,-33.8688,151.2093,4,2020-02-13,4,0,Australia
2360,Victoria,Australia,-37.8136,144.9631,4,2020-02-13,4,0,Australia
2361,Queensland,Australia,-28.0167,153.4,5,2020-02-13,0,0,Australia
2362,Cambodia,Cambodia,11.55,104.9167,1,2020-02-13,1,0,Cambodia
2363,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-13,1,0,Sri Lanka
2364,Germany,Germany,51.0,9.0,16,2020-02-13,1,0,Germany
2365,Finland,Finland,64.0,26.0,1,2020-02-13,1,0,Finland
2366,United Arab Emirates,United Arab Emirates,24.0,54.0,8,2020-02-13,1,0,United Arab Emirates
2367,Philippines,Philippines,13.0,122.0,3,2020-02-13,1,1,Philippines
2368,India,India,21.0,78.0,3,2020-02-13,0,0,India
2369,"London, ON",Canada,42.9849,-81.2453,1,2020-02-13,1,0,Canada
2370,Italy,Italy,43.0,12.0,3,2020-02-13,0,0,Italy
2371,UK,UK,55.0,-3.0,9,2020-02-13,1,0,UK
2372,Russia,Russia,60.0,90.0,2,2020-02-13,2,0,Russia
2373,Sweden,Sweden,63.0,16.0,1,2020-02-13,0,0,Sweden
2374,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-13,0,0,United States of America
2375,Spain,Spain,40.0,-4.0,2,2020-02-13,0,0,Spain
2376,South Australia,Australia,-34.9285,138.6007,2,2020-02-13,0,0,Australia
2377,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-13,0,0,United States of America
2378,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-13,0,0,United States of America
2379,Belgium,Belgium,50.8333,4.0,1,2020-02-13,0,0,Belgium
2380,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-13,0,0,United States of America
2381,Diamond Princess cruise ship,Others,35.4437,139.638,175,2020-02-13,0,0,Others
2382,"San Diego County, CA",United States of America,32.7157,-117.1611,2,2020-02-13,0,0,United States of America
2383,"San Antonio, TX",United States of America,29.4241,-98.4936,1,2020-02-13,0,0,United States of America
2384,Egypt,Egypt,26.0,30.0,0,2020-02-13,0,0,Egypt
2385,Iran,Iran,32.0,53.0,0,2020-02-13,0,0,Iran
2386,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-13,0,0,United States of America
2387,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-13,0,0,United States of America
2388,From Diamond Princess,Australia,35.4437,139.638,0,2020-02-13,0,0,Australia
2389,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-13,0,0,United States of America
2390,Lebanon,Lebanon,33.8547,35.8623,0,2020-02-13,0,0,Lebanon
2391,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-02-13,0,0,United States of America
2392,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-02-13,0,0,United States of America
2393,Iraq,Iraq,33.0,44.0,0,2020-02-13,0,0,Iraq
2394,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-13,0,0,United States of America
2395,Oman,Oman,21.0,57.0,0,2020-02-13,0,0,Oman
2396,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-13,0,0,Afghanistan
2397,Bahrain,Bahrain,26.0275,50.55,0,2020-02-13,0,0,Bahrain
2398,Kuwait,Kuwait,29.5,47.75,0,2020-02-13,0,0,Kuwait
2399,Algeria,Algeria,28.0339,1.6596,0,2020-02-13,0,0,Algeria
2400,Croatia,Croatia,45.1,15.2,0,2020-02-13,0,0,Croatia
2401,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-13,0,0,Switzerland
2402,Austria,Austria,47.5162,14.5501,0,2020-02-13,0,0,Austria
2403,Israel,Israel,31.0,35.0,0,2020-02-13,0,0,Israel
2404,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-13,0,0,Pakistan
2405,Brazil,Brazil,-14.235,-51.9253,0,2020-02-13,0,0,Brazil
2406,Georgia,Georgia,42.3154,43.3569,0,2020-02-13,0,0,Georgia
2407,Greece,Greece,39.0742,21.8243,0,2020-02-13,0,0,Greece
2408,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-13,0,0,North Macedonia
2409,Norway,Norway,60.472,8.4689,0,2020-02-13,0,0,Norway
2410,Romania,Romania,45.9432,24.9668,0,2020-02-13,0,0,Romania
2411,Denmark,Denmark,56.2639,9.5018,0,2020-02-13,0,0,Denmark
2412,Estonia,Estonia,58.5953,25.0136,0,2020-02-13,0,0,Estonia
2413,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-13,0,0,Netherlands
2414,San Marino,San Marino,43.9424,12.4578,0,2020-02-13,0,0,San Marino
2415,Anhui,China,31.8257,117.2264,934,2020-02-14,193,6,China
2416,Beijing,China,40.1824,116.4142,372,2020-02-14,80,3,China
2417,Chongqing,China,30.0572,107.874,537,2020-02-14,152,5,China
2418,Fujian,China,26.0789,117.9874,281,2020-02-14,63,0,China
2419,Gansu,China,36.0611,103.8343,90,2020-02-14,39,2,China
2420,Guangdong,China,23.3417,113.4244,1261,2020-02-14,362,2,China
2421,Guangxi,China,23.8298,108.7881,226,2020-02-14,36,2,China
2422,Guizhou,China,26.8154,106.8748,140,2020-02-14,28,1,China
2423,Hainan,China,19.1959,109.7453,159,2020-02-14,43,4,China
2424,Hebei,China,38.0428,114.5149,283,2020-02-14,87,3,China
2425,Heilongjiang,China,47.861999999999995,127.7615,419,2020-02-14,47,11,China
2426,Henan,China,33.882020000000004,113.61399999999999,1184,2020-02-14,357,11,China
2427,Hubei,China,30.9756,112.2707,54406,2020-02-14,4774,1457,China
2428,Hunan,China,27.6104,111.7088,988,2020-02-14,364,2,China
2429,Inner Mongolia,China,44.0935,113.9448,65,2020-02-14,6,0,China
2430,Jiangsu,China,32.9711,119.455,593,2020-02-14,157,0,China
2431,Jiangxi,China,27.614,115.7221,900,2020-02-14,187,1,China
2432,Jilin,China,43.6661,126.1923,86,2020-02-14,25,1,China
2433,Liaoning,China,41.2956,122.6085,119,2020-02-14,29,1,China
2434,Ningxia,China,37.2692,106.1655,67,2020-02-14,24,0,China
2435,Qinghai,China,35.7452,95.9956,18,2020-02-14,11,0,China
2436,Shaanxi,China,35.1917,108.8701,230,2020-02-14,54,0,China
2437,Shandong,China,36.3427,118.1498,523,2020-02-14,136,2,China
2438,Shanghai,China,31.201999999999998,121.4491,318,2020-02-14,90,1,China
2439,Shanxi,China,37.5777,112.2922,127,2020-02-14,38,0,China
2440,Sichuan,China,30.6171,102.7103,463,2020-02-14,114,1,China
2441,Tianjin,China,39.3054,117.323,120,2020-02-14,31,3,China
2442,Tibet,China,31.6927,88.0924,1,2020-02-14,1,0,China
2443,Xinjiang,China,41.1129,85.2401,65,2020-02-14,6,1,China
2444,Yunnan,China,24.974,101.48700000000001,162,2020-02-14,36,0,China
2445,Zhejiang,China,29.1832,120.0934,1155,2020-02-14,403,0,China
2446,Thailand,Thailand,15.0,101.0,33,2020-02-14,12,0,Thailand
2447,Japan,Japan,36.0,138.0,29,2020-02-14,9,1,Japan
2448,South Korea,South Korea,36.0,128.0,28,2020-02-14,7,0,South Korea
2449,Taiwan,Taiwan,23.7,121.0,18,2020-02-14,2,0,Taiwan
2450,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-14,1,0,United States of America
2451,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-14,2,0,United States of America
2452,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-14,0,0,United States of America
2453,Macau,Macau,22.1667,113.55,10,2020-02-14,3,0,Macau
2454,Hong Kong,Hong Kong,22.3,114.2,56,2020-02-14,1,1,Hong Kong
2455,Singapore,Singapore,1.2833,103.8333,67,2020-02-14,17,0,Singapore
2456,Vietnam,Vietnam,16.0,108.0,16,2020-02-14,7,0,Vietnam
2457,France,France,47.0,2.0,11,2020-02-14,2,0,France
2458,Nepal,Nepal,28.1667,84.25,1,2020-02-14,1,0,Nepal
2459,Malaysia,Malaysia,2.5,112.5,19,2020-02-14,3,0,Malaysia
2460,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-14,0,0,Canada
2461,British Columbia,Canada,49.2827,-123.1207,4,2020-02-14,0,0,Canada
2462,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-14,0,0,United States of America
2463,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-14,0,0,United States of America
2464,New South Wales,Australia,-33.8688,151.2093,4,2020-02-14,4,0,Australia
2465,Victoria,Australia,-37.8136,144.9631,4,2020-02-14,4,0,Australia
